,Cycle,RecipID,TotalGiftAmt,TotalGiftAvg,TotalGiftCount,TotalGiftAvg.1,DonorCount,MultiCycleDonorCount,RepeatDonorCount,MaleDonorCount,FemaleDonorCount,CycleCands_x,FECCandID,CID_x,FirstLastP,Party,DistIDRunFor,DistIDCurr,CurrCand,CycleCand,CRPICO,RecipCodeCands,NoPacs,curr_cand,incumbent,challenger,open_office,nopacs,republican,democrat,other_party,cand_party,cand_status,run_for_state,run_for_district,presidential_year,label,CID_y,CycleCands_y,AmountRank,AmountRankSimple,10M_amt,1M_to_10M_amt,100K_to_1M_amt,10K_to_100K_amt,1K_to_10K_amt,100_to_1K_amt,10_to_100_amt,1_to_10_amt,0_to_1_amt,senate_seat,presidential_seat,house_seat
1813,2010,N00032094,181,181.0,1,1.0,1,0,0,1,0,2010,S0DE00118,N00032094,Perry Joseph Mitchell (D),D,DES2,    , ,Y,O,DN, ,0,0,0,1,0,0,1,0,Democrat,NonIncumbent,DE,S2,0,0,N00032094,2010,5.519189551228904e-05,3.0,0,0,0,0,0,1,0,0,0,1,0,0
1814,2010,N00032101,17039,1419.9166666666667,16,1.3333333333333333,12,0,3,5,5,2010,H0UT03144,N00032101,Karen Hyer (D),D,UT03,    ,Y,Y,C,DL, ,1,0,1,0,0,0,1,0,Democrat,Lose,UT,03,0,0,N00032101,2010,0.068359163433725,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1815,2010,N00032102,784,392.0,2,1.0,2,0,0,2,0,2010,H0UT03151,N00032102,Douglas Sligting (3),3,UT03,    ,Y,Y,C,3L, ,1,0,1,0,0,0,0,1,Other,Lose,UT,03,0,0,N00032102,2010,0.0031453479741792,3.0,0,0,0,0,0,1,0,0,0,0,0,1
1816,2010,N00032105,8340,1191.428571428571,7,1.0,7,0,0,3,3,2010,H0VA01177,N00032105,Catherine T Crabill (R),R,VA01,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,VA,01,0,0,N00032105,2010,0.0157803615859831,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1817,2010,N00032106,59153,636.0537634408602,123,1.3225806451612905,93,0,21,62,20,2010,H0VA04056,N00032106,Wynne LeGrow (D),D,VA04,    ,Y,Y,C,DL, ,1,0,1,0,0,0,1,0,Democrat,Lose,VA,04,0,0,N00032106,2010,0.1098407899965461,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1818,2010,N00032107,101612,800.0944881889764,250,1.968503937007874,127,1,70,69,44,2010,H0VA07083,N00032107,Rick Waugh (D),D,VA07,    ,Y,Y,C,DL, ,1,0,1,0,0,0,1,0,Democrat,Lose,VA,07,0,0,N00032107,2010,0.0333657319235568,3.0,0,0,1,0,0,0,0,0,0,0,0,1
1819,2010,N00032108,6668,2222.6666666666665,25,8.333333333333334,3,0,1,3,0,2010,H0VA09071,N00032108,David Moore (R),R,VA09,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,VA,09,0,0,N00032108,2010,0.0074540854939337,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1820,2010,N00032109,6836,3418.0,9,4.5,2,0,1,1,0,2010,H0VA09089,N00032109,Jessee Ring (R),R,VA09,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,VA,09,0,0,N00032109,2010,0.0076418908873022,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1821,2010,N00032111,1000,1000.0,1,1.0,1,0,0,1,0,2010,H0VA11085,N00032111,David L Dotson (L),L,VA11,    ,Y,Y,C,3L, ,1,0,1,0,0,0,0,1,Other,Lose,VA,11,0,0,N00032111,2010,0.0005171740575149,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1822,2010,N00032113,3454,863.5,32,8.0,4,0,2,3,1,2010,H0WA02171,N00032113,Diana B McGinness (D),D,WA02,    , ,Y,C,DL, ,0,0,1,0,0,0,1,0,Democrat,Lose,WA,02,0,0,N00032113,2010,0.0045167921621755,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1823,2010,N00032115,11800,655.5555555555555,22,1.2222222222222223,18,4,5,10,8,2010,H0WA06065,N00032115,Jesse L Young (R),R,WA06,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,WA,06,0,0,N00032115,2010,0.0239298975678706,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1824,2010,N00032117,3087,1029.0,13,4.333333333333333,3,0,2,1,1,2010,H0WI04108,N00032117,Kenneth Joseph Lipinski (R),R,WI04,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,WI,04,0,0,N00032117,2010,0.0272135829895271,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1825,2010,N00032120,1200,300.0,4,1.0,4,0,0,1,2,2010,S0AL00164,N00032120,William Barnes (D),D,ALS2,    ,Y,Y,C,DL, ,1,0,1,0,0,0,1,0,Democrat,Lose,AL,S2,0,0,N00032120,2010,0.000401629141675,3.0,0,0,0,0,1,0,0,0,0,1,0,0
1826,2010,N00032123,641711,1495.8298368298367,622,1.44988344988345,429,0,132,259,148,2010,S0AZ00269,N00032123,Rodney Glassman (D),D,AZS1,    ,Y,Y,C,DL, ,1,0,1,0,0,0,1,0,Democrat,Lose,AZ,S1,0,0,N00032123,2010,0.1589444407428772,3.0,0,0,1,0,0,0,0,0,0,1,0,0
1827,2010,N00032124,132412,894.6756756756756,235,1.587837837837838,148,0,68,83,53,2010,S0AZ00277,N00032124,Randy Alan Parraz (D),D,AZS1,    , ,Y,C,DL, ,0,0,1,0,0,0,1,0,Democrat,Lose,AZ,S1,0,0,N00032124,2010,0.0327969308421483,3.0,0,0,1,0,0,0,0,0,0,1,0,0
1828,2010,N00032125,6900,6900.0,2,2.0,1,0,1,1,0,2010,S0AZ00285,N00032125,Jerry Joslyn (3),3,AZS1,    ,Y,Y,C,3L, ,1,0,1,0,0,0,0,1,Other,Lose,AZ,S1,0,0,N00032125,2010,0.0017090507114976,3.0,0,0,0,0,1,0,0,0,0,1,0,0
1829,2010,N00032127,41204,824.08,64,1.28,50,0,9,41,8,2010,S0CA00363,N00032127,Mickey Kaus (D),D,CAS1,    , ,Y,C,DL, ,0,0,1,0,0,0,1,0,Democrat,Lose,CA,S1,0,0,N00032127,2010,0.0024251417584349,3.0,0,0,0,1,0,0,0,0,0,1,0,0
1830,2010,N00032133,58803,1050.053571428571,101,1.8035714285714288,56,0,28,29,20,2010,S0ID00107,N00032133,P Tom Sullivan (D),D,IDS2,    ,Y,Y,C,DL, ,1,0,1,0,0,0,1,0,Democrat,Lose,ID,S2,0,0,N00032133,2010,0.0600314230090338,3.0,0,0,0,1,0,0,0,0,0,1,0,0
1831,2010,N00032140,105937,7566.928571428572,67,4.785714285714286,14,0,1,9,3,2010,S0LA00196,N00032140,Michael Lane Spears (I),I,LAS2,    ,Y,Y,C,3L, ,1,0,1,0,0,0,0,1,Other,Lose,LA,S2,0,0,N00032140,2010,0.0232889532183039,3.0,0,0,1,0,0,0,0,0,0,1,0,0
1832,2010,N00032141,1600,400.0,5,1.25,4,0,1,1,1,2010,S0MD00291,N00032141,Stephens Ruffner Dempsey (R),R,MDS2,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,MD,S2,0,0,N00032141,2010,0.0007749610097741,3.0,0,0,0,0,1,0,0,0,0,1,0,0
1833,2010,N00032142,500,500.0,1,1.0,1,0,0,1,0,2010,S0MD00309,N00032142,Christopher John Garner (D),D,MDS2,    , ,Y,C,DL, ,0,0,1,0,0,0,1,0,Democrat,Lose,MD,S2,0,0,N00032142,2010,0.0002421753155544,3.0,0,0,0,0,0,1,0,0,0,1,0,0
1834,2010,N00032144,11650,1294.4444444444443,13,1.4444444444444444,9,0,4,5,3,2010,S0MO00266,N00032144,Hector Maldonado (R),R,MOS1,    , ,Y,O,RL, ,0,0,0,1,0,1,0,0,Republican,Lose,MO,S1,0,0,N00032144,2010,0.0015057274511821,3.0,0,0,0,1,0,0,0,0,0,1,0,0
1835,2010,N00032159,5200,371.4285714285714,15,1.0714285714285714,14,0,1,8,6,2010,S0OH00257,N00032159,Daniel H Labotz (3),3,OHS2,    ,Y,Y,O,3L, ,1,0,0,1,0,0,0,1,Other,Lose,OH,S2,0,0,N00032159,2010,0.0004727782898027,3.0,0,0,0,0,1,0,0,0,0,1,0,0
1836,2010,N00032161,37016,37016.0,2,2.0,1,0,1,1,0,2010,S0UT00207,N00032161,Leonard J Fabiano (R),R,UTS2,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,UT,S2,0,0,N00032161,2010,0.0292413182924131,3.0,0,0,0,1,0,0,0,0,0,1,0,0
1837,2010,N00032162,2225,556.25,8,2.0,4,0,2,2,2,2010,S0WA00316,N00032162,Richard Curtis (I),I,WAS2,    , ,Y,C,3N, ,0,0,1,0,0,0,0,1,Other,NonIncumbent,WA,S2,0,0,N00032162,2010,0.00031494333214,3.0,0,0,0,0,1,0,0,0,0,1,0,0
1838,2010,N00032168,1700,566.6666666666666,3,1.0,3,0,0,2,1,2010,H0AL07185,N00032168,Chris Salter (R),R,AL07,    , ,Y,O,RL, ,0,0,0,1,0,1,0,0,Republican,Lose,AL,07,0,0,N00032168,2010,0.0013615030994217,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1839,2010,N00032171,12924,445.6551724137931,40,1.3793103448275863,29,0,9,20,5,2010,H0AZ03420,N00032171,Robert Lincoln Charles (R),R,AZ03,    , ,Y,O,RN, ,0,0,0,1,0,1,0,0,Republican,NonIncumbent,AZ,03,0,0,N00032171,2010,0.0056782184699389,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1840,2010,N00032173,2975,495.8333333333333,6,1.0,6,0,0,5,1,2010,H0AZ07025,N00032173,Terry Lon Myers (R),R,AZ07,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,AZ,07,0,0,N00032173,2010,0.0058438522674146,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1841,2010,N00032177,42122,585.0277777777778,90,1.25,72,1,17,36,28,2010,H0CA01148,N00032177,Loren L Hanks (R),R,CA01,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,CA,01,0,0,N00032177,2010,0.0620709980695834,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1842,2010,N00032182,9288,1032.0,9,1.0,9,0,0,3,4,2010,H0CA04159,N00032182,"Benjamin ""Ben"" Emery (3)",3,CA04,    ,Y,Y,C,3L, ,1,0,1,0,0,0,0,1,Other,Lose,CA,04,0,0,N00032182,2010,0.0165221629660199,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1843,2010,N00032185,47250,787.5,75,1.25,60,7,14,35,20,2010,H0CA07103,N00032185,Rick Tubbs (R),R,CA07,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,CA,07,0,0,N00032185,2010,0.1340977139532573,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1844,2010,N00032190,10314,429.75,26,1.0833333333333333,24,0,2,18,4,2010,H0CA10230,N00032190,Buddy Burke (R),R,CA10,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,CA,10,0,0,N00032190,2010,0.0101954674949042,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1845,2010,N00032193,66,66.0,2,2.0,1,0,1,1,0,2010,H0CA13093,N00032193,Justin Jelincic (D),D,CA13,    , ,Y,C,DL, ,0,0,1,0,0,0,1,0,Democrat,Lose,CA,13,0,0,N00032193,2010,0.002081953250686,3.0,0,0,0,0,0,0,1,0,0,0,0,1
1846,2010,N00032203,1000,500.0,2,1.0,2,0,0,1,0,2010,H0CA28117,N00032203,Richard Valdez (D),D,CA28,    , ,Y,C,DL, ,0,0,1,0,0,0,1,0,Democrat,Lose,CA,28,0,0,N00032203,2010,0.0007550007474507,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1847,2010,N00032212,4900,816.6666666666666,7,1.1666666666666667,6,0,1,6,0,2010,H0CA35112,N00032212,K Bruce Brown (R),R,CA35,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,CA,35,0,0,N00032212,2010,0.0251399370988512,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1848,2010,N00032214,617354,795.5592783505155,1021,1.315721649484536,776,6,155,496,234,2010,H0CA37159,N00032214,Star Parker (R),R,CA37,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,CA,37,0,0,N00032214,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
1849,2010,N00032216,3227,1075.6666666666667,4,1.3333333333333333,3,0,1,2,1,2010,H0CA42183,N00032216,David Su (R),R,CA42,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,CA,42,0,0,N00032216,2010,0.0105120512344412,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1850,2010,N00032221,13550,564.5833333333334,35,1.4583333333333333,24,0,9,11,12,2010,H0CA52042,N00032221,Raymond Clark Lutz (D),D,CA52,    ,Y,Y,C,DL, ,1,0,1,0,0,0,1,0,Democrat,Lose,CA,52,0,0,N00032221,2010,0.0572788529011421,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1851,2010,N00032223,125050,961.9230769230768,153,1.176923076923077,130,0,20,89,32,2010,H0CO01078,N00032223,Michael Peter Fallon (R),R,CO01,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,CO,01,0,0,N00032223,2010,0.3975015099017769,3.0,0,0,1,0,0,0,0,0,0,0,0,1
1852,2010,N00032224,14750,702.3809523809524,22,1.0476190476190477,21,0,1,15,5,2010,H0CT01068,N00032224,Mark Zydanowicz (R),R,CT01,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,CT,01,0,0,N00032224,2010,0.0132235643019347,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1853,2010,N00032225,55050,714.9350649350649,95,1.2337662337662338,77,0,15,48,24,2010,H0CT01076,N00032225,Ann Brickley (R),R,CT01,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,CT,01,0,0,N00032225,2010,0.0493530315133226,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1854,2010,N00032226,16490,445.6756756756757,83,2.2432432432432434,37,0,22,25,9,2010,H0CT02157,N00032226,Wesley Martin Mullen (R),R,CT02,    , ,Y,C,RN, ,0,0,1,0,0,1,0,0,Republican,NonIncumbent,CT,02,0,0,N00032226,2010,0.0205644562889948,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1855,2010,N00032227,147690,1078.029197080292,193,1.4087591240875912,137,0,24,108,23,2010,H0CT04179,N00032227,Thomas A Herrmann (R),R,CT04,    , ,Y,C,RN, ,0,0,1,0,0,1,0,0,Republican,NonIncumbent,CT,04,0,0,N00032227,2010,0.0691956735017443,3.0,0,0,1,0,0,0,0,0,0,0,0,1
1856,2010,N00032229,985,328.3333333333333,3,1.0,3,2,2,2,0,2010,H0FL03100,N00032229,LeAnne Kolb (R),R,FL03,    , ,Y,C,RN, ,0,0,1,0,0,1,0,0,Republican,NonIncumbent,FL,03,0,0,N00032229,2010,0.0014455172089924,3.0,0,0,0,0,0,1,0,0,0,0,0,1
1857,2010,N00032230,52077,1132.108695652174,58,1.2608695652173914,46,0,10,28,12,2010,H0FL03118,N00032230,Dean A Black (R),R,FL03,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,FL,03,0,0,N00032230,2010,0.0764245682159382,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1858,2010,N00032233,46337,11584.25,10,2.5,4,0,2,3,1,2010,H0FL06087,N00032233,Don Browning (R),R,FL06,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,FL,06,0,0,N00032233,2010,0.280268068299351,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1859,2010,N00032235,8900,4450.0,6,3.0,2,0,1,1,1,2010,H0FL13117,N00032235,Rick Eaton (D),D,FL13,    , ,Y,C,DL, ,0,0,1,0,0,0,1,0,Democrat,Lose,FL,13,0,0,N00032235,2010,0.0056318028539951,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1860,2010,N00032236,39460,939.5238095238096,47,1.119047619047619,42,0,5,19,17,2010,H0FL20096,N00032236,Donna E Milo (R),R,FL20,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,FL,20,0,0,N00032236,2010,0.0529080665359831,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1861,2010,N00032239,46416,928.32,59,1.18,50,0,7,39,7,2010,H0FL25053,N00032239,Mariana Marili Cancio (R),R,FL25,    , ,Y,O,RL, ,0,0,0,1,0,1,0,0,Republican,Lose,FL,25,0,0,N00032239,2010,0.0338559996732271,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1862,2010,N00032240,8550,1425.0,8,1.3333333333333333,6,2,2,3,3,2010,H0GA02241,N00032240,Rick Allen (R),R,GA02,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,GA,02,0,0,N00032240,2010,0.0110336675265614,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1863,2010,N00032241,69450,674.2718446601941,112,1.087378640776699,103,0,7,66,31,2010,H0GA05210,N00032241,Samuel Fenn Little Jr (R),R,GA05,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,GA,05,0,0,N00032241,2010,0.2258536585365853,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1864,2010,N00032242,26223,874.1,42,1.4,30,0,3,18,12,2010,H0GA07117,N00032242,James (Jef) Ernest Fincher (R),R,GA07,    , ,Y,O,RL, ,0,0,0,1,0,1,0,0,Republican,Lose,GA,07,0,0,N00032242,2010,0.1422202697645661,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1865,2010,N00032243,184383,1486.9596774193549,182,1.467741935483871,124,34,61,67,52,2010,H0GA07125,N00032243,Jody B Hice (R),R,GA07,    , ,Y,O,RL, ,0,0,0,1,0,1,0,0,Republican,Lose,GA,07,0,0,N00032243,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
1866,2010,N00032245,112396,576.3897435897436,265,1.358974358974359,195,0,52,98,78,2010,H0GA10244,N00032245,Russell James Edwards (D),D,GA10,    ,Y,Y,C,DL, ,1,0,1,0,0,0,1,0,Democrat,Lose,GA,10,0,0,N00032245,2010,0.1379499950292049,3.0,0,0,1,0,0,0,0,0,0,0,0,1
1867,2010,N00032246,9225,1317.857142857143,7,1.0,7,0,0,3,4,2010,H0GA13065,N00032246,David Gordon Orr (R),R,GA13,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,GA,13,0,0,N00032246,2010,0.0583240604926407,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1868,2010,N00032253,2517,2517.0,96,96.0,1,0,1,1,0,2010,H0HI02122,N00032253,Antonio Gimbernat (R),R,HI02,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,HI,02,0,0,N00032253,2010,0.005298746573814,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1869,2010,N00032255,4276,147.44827586206895,31,1.0689655172413792,29,0,2,15,11,2010,H0IA01141,N00032255,Mike LaCoste (R),R,IA01,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,IA,01,0,0,N00032255,2010,0.0036811579979528,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1870,2010,N00032260,1000,1000.0,1,1.0,1,0,0,1,0,2010,H0ID02103,N00032260,Brian Schad (I),I,ID02,    ,Y,Y,C,3L, ,1,0,1,0,0,0,0,1,Other,Lose,ID,02,0,0,N00032260,2010,0.005418879375745,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1871,2010,N00032263,471809,923.3052837573384,793,1.5518590998043054,511,0,169,294,171,2010,H0KS03186,N00032263,Stephene Ann Moore (D),D,KS03,    ,Y,Y,O,DL, ,1,0,0,1,0,0,1,0,Democrat,Lose,KS,03,0,0,N00032263,2010,0.3632239319818807,3.0,0,0,1,0,0,0,0,0,0,0,0,1
1872,2010,N00032264,4200,381.8181818181818,11,1.0,11,0,0,7,3,2010,H0KY02087,N00032264,Ed Marksberry (D),D,KY02,    ,Y,Y,C,DL, ,1,0,1,0,0,0,1,0,Democrat,Lose,KY,02,0,0,N00032264,2010,0.0100254933974964,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1873,2010,N00032265,6889,328.04761904761904,22,1.0476190476190477,21,1,2,17,3,2010,H0KY03226,N00032265,Brooks Wicker (R),R,KY03,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,KY,03,0,0,N00032265,2010,0.0097302672186464,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1874,2010,N00032268,6900,1380.0,5,1.0,5,0,0,3,2,2010,H0KY06138,N00032268,John T Kemper III (R),R,KY06,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,KY,06,0,0,N00032268,2010,0.0055419193996093,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1875,2010,N00032269,10642,1773.6666666666667,6,1.0,6,0,0,5,1,2010,H0KY06146,N00032269,George Pendergrass (R),R,KY06,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,KY,06,0,0,N00032269,2010,0.0085474067029916,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1876,2010,N00032270,250860,961.1494252873564,404,1.5478927203065134,261,2,96,179,75,2010,H0MA10090,N00032270,Robert A O'Leary (D),D,MA10,    , ,Y,O,DL, ,0,0,0,1,0,0,1,0,Democrat,Lose,MA,10,0,0,N00032270,2010,0.2285082381747032,3.0,0,0,1,0,0,0,0,0,0,0,0,1
1877,2010,N00032271,30482,5080.333333333333,12,2.0,6,0,1,3,3,2010,H0MD01174,N00032271,Rob Fisher (R),R,MD01,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,MD,01,0,0,N00032271,2010,0.0215911827621867,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1878,2010,N00032272,5655,471.25,12,1.0,12,0,0,7,4,2010,H0MD01182,N00032272,Jack Wilson Sr (I),I,MD01,    ,Y,Y,C,3L, ,1,0,1,0,0,0,0,1,Other,Lose,MD,01,0,0,N00032272,2010,0.0040055816061992,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1879,2010,N00032273,91512,1204.1052631578948,89,1.1710526315789471,76,0,7,47,16,2010,H0MD02149,N00032273,Marcelo Gabriel Cardarelli (R),R,MD02,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,MD,02,0,0,N00032273,2010,0.1586601477166337,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1880,2010,N00032275,43750,4861.111111111111,9,1.0,9,0,0,6,3,2010,H0MD03147,N00032275,Jim Wilhelm (R),R,MD03,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,MD,03,0,0,N00032275,2010,0.0570726368340927,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1881,2010,N00032276,14397,1107.4615384615386,20,1.5384615384615383,13,2,4,2,9,2010,H0MD08120,N00032276,Christine Connell Thron (R),R,MD08,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,MD,08,0,0,N00032276,2010,0.0170987169727064,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1882,2010,N00032277,280250,1090.4669260700389,304,1.1828793774319066,257,75,89,188,46,2010,H0MI01104,N00032277,Jason Allen (R),R,MI01,    , ,Y,O,RL, ,0,0,0,1,0,1,0,0,Republican,Lose,MI,01,0,0,N00032277,2010,0.6328613689226114,3.0,0,0,1,0,0,0,0,0,0,0,0,1
1883,2010,N00032280,469398,900.9558541266796,808,1.5508637236084453,521,0,193,323,162,2010,H0MI03175,N00032280,Pat Miles (D),D,MI03,    ,Y,Y,O,DL, ,1,0,0,1,0,0,1,0,Democrat,Lose,MI,03,0,0,N00032280,2010,0.6898245304646856,3.0,0,0,1,0,0,0,0,0,0,0,0,1
1884,2010,N00032284,111248,695.3,202,1.2625,160,0,31,106,50,2010,H0MN04148,N00032284,Teresa Stanton Collett (R),R,MN04,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,MN,04,0,0,N00032284,2010,0.4262783791550915,3.0,0,0,1,0,0,0,0,0,0,0,0,1
1885,2010,N00032285,1800,600.0,3,1.0,3,0,0,3,0,2010,H0MN07067,N00032285,Eugene Waldorf (I),I,MN07,    ,Y,Y,C,3L, ,1,0,1,0,0,0,0,1,Other,Lose,MN,07,0,0,N00032285,2010,0.0082561611602658,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1886,2010,N00032286,5400,1350.0,4,1.0,4,0,0,3,1,2010,H0MN08123,N00032286,Timothy L Olson (3),3,MN08,    , ,Y,C,3N, ,0,0,1,0,0,0,0,1,Other,NonIncumbent,MN,08,0,0,N00032286,2010,0.008420645551638,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1887,2010,N00032290,30954,30954.0,3,3.0,1,1,1,1,0,2010,H0MO02213,N00032290,Arthur Lieber (D),D,MO02,    ,Y,Y,C,DL, ,1,0,1,0,0,0,1,0,Democrat,Lose,MO,02,0,0,N00032290,2010,0.0751613514182898,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1888,2010,N00032305,2800,466.6666666666667,7,1.1666666666666667,6,0,1,2,2,2010,H0MO06149,N00032305,Clint Hylton (D),D,MO06,    ,Y,Y,C,DL, ,1,0,1,0,0,0,1,0,Democrat,Lose,MO,06,0,0,N00032305,2010,0.0118841465485042,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1889,2010,N00032308,94094,771.2622950819672,197,1.6147540983606556,122,0,51,83,31,2010,H0MO07188,N00032308,Scott Eckersley (D),D,MO07,    ,Y,Y,O,DL, ,1,0,0,1,0,0,1,0,Democrat,Lose,MO,07,0,0,N00032308,2010,0.0960882148101702,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1890,2010,N00032314,6803,1700.75,5,1.25,4,0,1,3,1,2010,H0NC13056,N00032314,James Anthony Hardesty (I),I,NC13,    ,Y,Y,C,3L, ,1,0,1,0,0,0,0,1,Other,Lose,NC,13,0,0,N00032314,2010,0.0181756975187755,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1891,2010,N00032316,15349,1918.625,30,3.75,8,0,2,8,0,2010,H0NJ00019,N00032316,Michael Agosta (R),R,NJ09,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,NJ,09,0,0,N00032316,2010,0.0274738355078157,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1892,2010,N00032318,1300,433.3333333333333,3,1.0,3,0,0,2,0,2010,H0NJ01173,N00032318,Loran M Oglesby (R),R,NJ01,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,NJ,01,0,0,N00032318,2010,0.001597061407011,3.0,0,0,0,0,1,0,0,0,0,0,0,1
1893,2010,N00032320,28377,1289.8636363636365,32,1.4545454545454546,22,1,8,10,9,2010,H0NJ05125,N00032320,Tod Theise (D),D,NJ05,    ,Y,Y,C,DL, ,1,0,1,0,0,0,1,0,Democrat,Lose,NJ,05,0,0,N00032320,2010,0.0342185103365778,3.0,0,0,0,1,0,0,0,0,0,0,0,1
1894,2010,N00032322,330846,950.7068965517242,398,1.1436781609195403,348,21,55,221,86,2010,H0NJ06164,N00032322,Anna Little (R),R,NJ06,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,NJ,06,0,0,N00032322,2010,0.3353449883638899,3.0,0,0,1,0,0,0,0,0,0,0,0,1
