,CID,CycleCands,AmountRank,AmountRankSimple
632,N00004005,2010,0.9084721345708423,3.0
633,N00032593,2010,0.6782564736280402,3.0
634,N00032594,2010,0.06376982068455085,3.0
635,N00031330,2010,0.0472755748370235,3.0
636,N00004029,2010,1.0,1.0
637,N00032682,2010,0.00704543719873417,3.0
638,N00032476,2010,1.0,1.0
639,N00004070,2010,0.7663602730844045,3.0
640,N00030795,2010,0.2765170296349975,3.0
641,N00031508,2010,0.0683092413898318,3.0
642,N00004133,2010,1.0,1.0
643,N00029905,2010,0.09531164482948691,3.0
644,N00030252,2010,0.0433367548269354,3.0
645,N00031938,2010,1.0,1.0
646,N00032280,2010,0.6898245304646856,3.0
647,N00031939,2010,0.3839535020427358,3.0
648,N00031941,2010,0.20372982982100343,3.0
649,N00004166,2010,0.07663933221644181,3.0
650,N00032475,2010,0.012074185110072598,3.0
651,N00031940,2010,0.01081474296799224,3.0
652,N00032878,2010,0.007641889310172531,3.0
653,N00032675,2010,0.0020574317373541428,3.0
654,N00031934,2010,1.0,1.0
655,N00032277,2010,0.6328613689226114,3.0
656,N00032587,2010,0.596610437413906,3.0
657,N00004196,2010,0.24410270306889778,3.0
658,N00013310,2010,0.11720073165774676,3.0
659,N00032588,2010,0.09214371203396338,3.0
660,N00030019,2010,0.007339159496872389,3.0
661,N00004208,2010,1.0,1.0
662,N00031375,2010,0.8424095645796735,3.0
663,N00031453,2010,0.7558584756024764,3.0
664,N00031218,2010,0.14431506148414716,3.0
665,N00031482,2010,0.030592840209438373,3.0
666,N00031483,2010,0.010126549895110262,3.0
667,N00004227,2010,1.0,1.0
668,N00031376,2010,0.13895138836139043,3.0
669,N00004291,2010,1.0,1.0
670,N00031269,2010,0.22584298919411536,3.0
671,N00004357,2010,1.0,1.0
672,N00029236,2010,0.0016344843559635768,3.0
673,N00032813,2010,0.0006276821643485318,3.0
674,N00004367,2010,1.0,1.0
675,N00031023,2010,0.18603730303940577,3.0
676,N00030211,2010,0.010786750047789399,3.0
677,N00030967,2010,1.0,1.0
678,N00032530,2010,0.5613327345219348,3.0
679,N00004394,2010,0.461596316133195,3.0
680,N00029894,2010,0.42132461526694504,3.0
681,N00031024,2010,1.0,1.0
682,N00004403,2010,0.8050508331336167,3.0
683,N00032032,2010,0.013909736500208126,3.0
684,N00004426,2010,1.0,1.0
685,N00032814,2010,0.008880468888757327,3.0
686,N00004436,2010,1.0,1.0
687,N00031621,2010,0.06479420752001228,3.0
688,N00029631,2010,0.034104275290023384,3.0
689,N00031622,2010,1.0,1.0
690,N00004558,2010,0.6460354372784023,3.0
691,N00013103,2010,0.06156802847458249,3.0
692,N00032285,2010,0.008256161160265849,3.0
693,N00004572,2010,1.0,1.0
694,N00031629,2010,1.0,1.0
695,N00008113,2010,0.5173474168230008,3.0
696,N00004614,2010,0.054552884287952054,3.0
697,N00031688,2010,1.0,1.0
698,N00004615,2010,0.5326445299693399,3.0
699,N00012812,2010,0.037651197514116254,3.0
700,N00032044,2010,0.01970458978976323,3.0
701,N00030894,2010,0.006463240051802064,3.0
702,N00004645,2010,1.0,1.0
703,N00030677,2010,0.3298034861984875,3.0
704,N00030747,2010,0.16384848226062038,3.0
705,N00031962,2010,0.08065510926395096,3.0
706,N00031237,2010,0.044661580650364845,3.0
707,N00004719,2010,1.0,1.0
708,N00031380,2010,0.05903962278352543,3.0
709,N00024875,2010,1.0,1.0
710,N00004723,2010,0.5824890732685134,3.0
711,N00031222,2010,0.18682644320682779,3.0
712,N00031099,2010,0.10717108730019322,3.0
713,N00031100,2010,0.030933241028714312,3.0
714,N00004724,2010,1.0,1.0
715,N00031101,2010,0.60988882618713,3.0
716,N00004762,2010,1.0,1.0
717,N00029321,2010,0.8101918816222979,3.0
718,N00004874,2010,1.0,1.0
719,N00004884,2010,1.0,1.0
720,N00031000,2010,0.5297437774524159,3.0
721,N00027572,2010,0.3206442166910688,3.0
722,N00031221,2010,0.25619326500732065,3.0
723,N00004887,2010,1.0,1.0
724,N00030575,2010,0.2686629135271777,3.0
725,N00004905,2010,1.0,1.0
726,N00031498,2010,0.07950169188590428,3.0
727,N00004956,2010,1.0,1.0
728,N00031496,2010,0.008867877581487932,3.0
729,N00031495,2010,0.005971634735008708,3.0
730,N00029507,2010,0.0005513809405324708,3.0
731,N00004961,2010,1.0,1.0
732,N00026359,2010,0.020345073494284546,3.0
733,N00031114,2010,1.0,1.0
734,N00005090,2010,0.7310850669316288,3.0
735,N00031113,2010,0.013632771853509314,3.0
736,N00031511,2010,0.011949114749994133,3.0
737,N00005105,2010,1.0,1.0
738,N00031005,2010,0.7251567438895898,3.0
739,N00031053,2010,0.2605298073546054,3.0
740,N00031235,2010,0.020344999154493542,3.0
741,N00031112,2010,0.004694999804883125,3.0
742,N00030676,2010,1.0,1.0
743,N00030675,2010,0.34945253797309356,3.0
744,N00005157,2010,0.2776687369670134,3.0
745,N00032308,2010,0.09608821481017027,3.0
746,N00030941,2010,0.039571261970944994,3.0
747,N00031236,2010,0.01770239551655049,3.0
748,N00030799,2010,0.01694569086828029,3.0
749,N00031352,2010,0.013321473868670386,3.0
750,N00005181,2010,1.0,1.0
751,N00030940,2010,0.8024724578954033,3.0
752,N00030256,2010,0.0016959424012735398,3.0
753,N00031949,2010,0.00037687608917189773,3.0
754,N00005195,2010,1.0,2.0
755,N00027616,2010,0.9617684814150581,2.0
756,N00031077,2010,0.00851091439144571,3.0
757,N00032144,2010,0.001505727451182119,3.0
758,N00031568,2010,0.00045947305484570237,3.0
759,N00032040,2010,0.00017409569757444757,3.0
760,N00031175,2010,5.1698796607111376e-05,3.0
761,N00032041,2010,3.8774097455333535e-05,3.0
762,N00031502,2010,1.0,1.0
763,N00032263,2010,0.36322393198188074,3.0
764,N00005233,2010,0.09996551055161562,3.0
765,N00026290,2010,0.057277119638353496,3.0
766,N00029275,2010,0.0565873306706658,3.0
767,N00031048,2010,0.021244114468015655,3.0
768,N00031743,2010,0.016585729374847955,3.0
769,N00031049,2010,0.007121147266865187,3.0
770,N00032666,2010,0.004696107927338123,3.0
771,N00032667,2010,0.00266600356596261,3.0
772,N00027750,2010,0.0015089133668168395,3.0
773,N00032420,2010,0.001413451500752917,3.0
774,N00031105,2010,0.0011316850251126295,3.0
775,N00005282,2010,1.0,1.0
776,N00008144,2010,0.6101381215976456,3.0
777,N00032539,2010,0.005963007337251182,3.0
778,N00032625,2010,0.004357582284914325,3.0
779,N00031280,2010,0.0028347219495547925,3.0
780,N00005321,2010,1.0,1.0
781,N00030989,2010,0.6652786835163415,3.0
782,N00030800,2010,0.012424285151958451,3.0
783,N00031715,2010,1.0,1.0
784,N00030770,2010,0.7060056600933906,3.0
785,N00031848,2010,0.4887806403952032,3.0
786,N00031851,2010,0.1268858370770546,3.0
787,N00031853,2010,0.0655553708423545,3.0
788,N00031849,2010,0.06038416629696702,3.0
789,N00005455,2010,0.057323938535753315,3.0
790,N00031850,2010,0.02499530292910325,3.0
791,N00031854,2010,0.024912673828511173,3.0
792,N00005559,2010,1.0,1.0
793,N00030199,2010,0.0017456198204914978,3.0
794,N00005601,2010,1.0,1.0
795,N00032745,2010,0.006526351484490636,3.0
796,N00005600,2010,0.0018467347621469782,3.0
797,N00005645,2010,1.0,1.0
798,N00026676,2010,0.07319556052034161,3.0
799,N00030848,2010,0.05452956650210803,3.0
800,N00031261,2010,0.04800727901697236,3.0
801,N00029584,2010,0.03312042809268134,3.0
802,N00029748,2010,0.025336924795502865,3.0
803,N00005656,2010,1.0,1.0
804,N00031142,2010,0.008472749581336737,3.0
805,N00005681,2010,1.0,1.0
806,N00030961,2010,0.487494378280594,3.0
807,N00031843,2010,0.003252799792335949,3.0
808,N00031712,2010,0.0010061242784831267,3.0
809,N00031545,2010,1.0,2.0
810,N00005794,2010,0.9773318907606684,2.0
811,N00030849,2010,0.08085030361475654,3.0
812,N00013032,2010,0.07088643477341461,3.0
813,N00026702,2010,0.029073551153298564,3.0
814,N00030820,2010,0.007814137819770781,3.0
815,N00030688,2010,0.004443476247682556,3.0
816,N00005818,2010,1.0,1.0
817,N00029637,2010,0.3097705452014132,3.0
818,N00031546,2010,0.07107801288029035,3.0
819,N00030689,2010,0.0174115957637767,3.0
820,N00031145,2010,0.0033733051385441155,3.0
821,N00031553,2010,1.0,1.0
822,N00005870,2010,0.8292259800901456,3.0
823,N00030690,2010,0.06019164045526768,3.0
824,N00027791,2010,0.03327361457894225,3.0
825,N00005883,2010,1.0,1.0
826,N00031709,2010,0.025150522063867083,3.0
827,N00030687,2010,0.0034095604073823,3.0
828,N00005906,2010,1.0,2.0
829,N00031342,2010,0.12675666494722143,3.0
830,N00031664,2010,0.08926437099757181,3.0
831,N00030818,2010,0.04517947233999723,3.0
832,N00031020,2010,0.041115710277669436,3.0
833,N00031543,2010,0.026892543059522163,3.0
834,N00030819,2010,0.02374721638589384,3.0
835,N00005960,2010,1.0,1.0
836,N00031667,2010,0.41718620116375726,3.0
837,N00031666,2010,0.017132169576059852,3.0
838,N00005998,2010,1.0,1.0
839,N00031672,2010,0.6554093908719869,3.0
840,N00031022,2010,0.061007810551568245,3.0
841,N00031551,2010,0.013063770996053157,3.0
842,N00031552,2010,0.007917436967304944,3.0
843,N00006008,2010,1.0,1.0
844,N00027934,2010,0.18194893197559295,3.0
845,N00031416,2010,0.037973880887392675,3.0
846,N00031544,2010,0.021458485252875782,3.0
847,N00026696,2010,0.010087937996650805,3.0
848,N00006023,2010,1.0,1.0
849,N00031067,2010,0.6389578947368421,3.0
850,N00029774,2010,0.007781954887218045,3.0
851,N00032025,2010,0.005263157894736842,3.0
852,N00006052,2010,1.0,1.0
853,N00031302,2010,0.003000750187546887,3.0
854,N00006067,2010,1.0,1.0
855,N00031343,2010,0.014163010807077615,3.0
856,N00032975,2010,0.0005966103453530863,3.0
857,N00006134,2010,1.0,1.0
858,N00032223,2010,0.3975015099017769,3.0
859,N00032648,2010,0.038780635112368476,3.0
860,N00031275,2010,0.011319495215995422,3.0
861,N00006263,2010,1.0,1.0
862,N00030929,2010,0.5271431667931071,3.0
863,N00031219,2010,0.05959141649506882,3.0
864,N00032260,2010,0.005418879375745096,3.0
865,N00006267,2010,1.0,1.0
866,N00032133,2010,0.06003142300903386,3.0
867,N00006288,2010,1.0,1.0
868,N00031377,2010,0.27176440916452066,3.0
869,N00030654,2010,0.24901969894071735,3.0
870,N00030928,2010,0.031183794833674037,3.0
871,N00006347,2010,1.0,1.0
872,N00031696,2010,0.8426288431762884,3.0
873,N00025299,2010,0.1777514456346573,3.0
874,N00030901,2010,0.15094953708092393,3.0
875,N00030899,2010,0.11162195468764811,3.0
876,N00032161,2010,0.029241318292413183,3.0
877,N00030900,2010,0.02264748633361772,3.0
878,N00006348,2010,0.02146727967895851,3.0
879,N00030620,2010,0.006044016810440168,3.0
880,N00031828,2010,0.005453123518816949,3.0
881,N00006424,2010,1.0,1.0
882,N00006455,2010,0.22156059117302554,3.0
883,N00032123,2010,0.15894444074287728,3.0
884,N00006389,2010,0.03606344689768904,3.0
885,N00032124,2010,0.03279693084214836,3.0
886,N00032534,2010,0.028734343918962263,3.0
887,N00030607,2010,0.007832406028837382,3.0
888,N00031684,2010,0.005618566136175674,3.0
889,N00030828,2010,0.002148697814817668,3.0
890,N00032125,2010,0.0017090507114976264,3.0
891,N00028690,2010,0.00029970309578436635,3.0
892,N00006397,2010,1.0,1.0
893,N00031588,2010,0.07410773471548593,3.0
894,N00032642,2010,0.01900459817692633,3.0
895,N00006423,2010,1.0,1.0
896,N00027823,2010,0.027333361037234043,3.0
897,N00031698,2010,0.014696919326241134,3.0
898,N00031723,2010,1.0,1.0
899,N00031192,2010,0.421003169503872,3.0
900,N00031866,2010,0.24103870450153905,3.0
901,N00031586,2010,0.16938261017035533,3.0
902,N00031722,2010,0.10047248190518202,3.0
903,N00031585,2010,0.06781086312962806,3.0
904,N00006425,2010,0.05432619264994952,3.0
905,N00031721,2010,0.029649403839783206,3.0
906,N00029840,2010,0.02638324196222781,3.0
907,N00030320,2010,0.01839577586941679,3.0
908,N00031587,2010,0.015179700412905426,3.0
909,N00032171,2010,0.005678218469938921,3.0
910,N00031864,2010,0.005667673960245441,3.0
911,N00031865,2010,0.0028663492183442834,3.0
912,N00028162,2010,1.0,2.0
913,N00006460,2010,0.9879553586863008,2.0
914,N00030852,2010,0.4048114614944188,3.0
915,N00030853,2010,0.16147453428685912,3.0
916,N00006456,2010,0.15880261037174115,3.0
917,N00031457,2010,0.09202649541306406,3.0
918,N00031572,2010,0.020212295046748676,3.0
919,N00031724,2010,0.014632630446143347,3.0
920,N00029924,2010,0.0047962732956492804,3.0
921,N00027522,2010,1.0,1.0
922,N00030803,2010,0.014210098714753457,3.0
923,N00006593,2010,0.0026725064751014025,3.0
924,N00031519,2010,0.0007635732786004007,3.0
925,N00030802,2010,-0.00015271465572008015,2.0
926,N00006671,2010,1.0,1.0
927,N00006690,2010,1.0,1.0
928,N00032212,2010,0.025139937098851258,3.0
929,N00031348,2010,1.0,1.0
930,N00006692,2010,0.7449159808213452,3.0
931,N00007377,2010,0.13822584082597017,3.0
932,N00030577,2010,0.03731795471864112,3.0
933,N00032127,2010,0.002425141758434951,3.0
934,N00031028,2010,0.0011707235879290752,3.0
935,N00006750,2010,1.0,1.0
936,N00028125,2010,0.24239410473321396,3.0
937,N00031361,2010,0.14960198540897823,3.0
938,N00031195,2010,0.04230949625108224,3.0
939,N00006789,2010,1.0,1.0
940,N00032214,2010,1.0,1.0
941,N00029112,2010,0.1389818483398504,3.0
942,N00030404,2010,0.0416875892923671,3.0
943,N00006825,2010,0.022596435756470357,3.0
944,N00031879,2010,0.013768437557705952,3.0
945,N00006863,2010,1.0,1.0
946,N00032182,2010,0.016522162966019986,3.0
947,N00031868,2010,0.00727024978920367,3.0
948,N00028224,2010,0.004489872881808188,3.0
949,N00006882,2010,1.0,1.0
950,N00029844,2010,0.0015854421181506699,3.0
951,N00006897,2010,1.0,1.0
952,N00030776,2010,0.07128583782345506,3.0
953,N00029951,2010,0.025189028581565,3.0
954,N00006932,2010,1.0,1.0
955,N00027798,2010,0.5759081317967862,3.0
956,N00032412,2010,0.006330141210842396,3.0
957,N00006954,2010,1.0,1.0
958,N00031464,2010,0.15514966724324958,3.0
959,N00031196,2010,0.1121665510243305,3.0
960,N00032216,2010,0.01051205123444122,3.0
961,N00006981,2010,1.0,1.0
962,N00026546,2010,0.579416685480531,3.0
963,N00031181,2010,0.11730730989649135,3.0
964,N00030636,2010,0.08765416778179307,3.0
965,N00007017,2010,1.0,1.0
966,N00031452,2010,0.00975231410843251,3.0
967,N00007033,2010,1.0,1.0
968,N00031199,2010,0.5324319302431418,3.0
969,N00031198,2010,0.0013464495471890172,3.0
970,N00030634,2010,1.0,1.0
971,N00007068,2010,0.7436319260722137,3.0
972,N00031197,2010,0.018635962787693607,3.0
973,N00007087,2010,1.0,1.0
974,N00029366,2010,0.08080614203454894,3.0
975,N00007089,2010,1.0,1.0
976,N00028126,2010,0.0327222945674313,3.0
977,N00007099,2010,1.0,1.0
978,N00029219,2010,0.27899636630608526,3.0
979,N00030778,2010,0.01852858629790714,3.0
980,N00007151,2010,1.0,1.0
981,N00031600,2010,0.049413020277481325,3.0
982,N00031833,2010,0.017057986481679117,3.0
983,N00007231,2010,1.0,1.0
984,N00030918,2010,0.3458575546002329,3.0
985,N00031087,2010,0.03902704665093484,3.0
986,N00030593,2010,0.010371055788975025,3.0
987,N00031872,2010,1.0,1.0
988,N00007232,2010,0.7814692593146628,3.0
989,N00031596,2010,0.17281576495311354,3.0
990,N00031873,2010,0.14283294073544067,3.0
991,N00031358,2010,0.13617529751230512,3.0
992,N00007248,2010,1.0,1.0
993,N00007312,2010,1.0,1.0
994,N00029313,2010,0.08665434051368871,3.0
995,N00014314,2010,0.017375420462899024,3.0
996,N00007335,2010,1.0,1.0
997,N00007360,2010,1.0,1.0
998,N00031180,2010,0.5103409199123893,3.0
999,N00029217,2010,0.20225978478240167,3.0
1000,N00031459,2010,0.017465003333015903,3.0
1001,N00007390,2010,1.0,1.0
1002,N00032185,2010,0.13409771395325737,3.0
1003,N00029938,2010,0.0862028352088093,3.0
1004,N00007397,2010,1.0,1.0
1005,N00031870,2010,0.3395161035929466,3.0
1006,N00032763,2010,0.2570896817135106,3.0
1007,N00032193,2010,0.0020819532506860983,3.0
1008,N00007419,2010,1.0,1.0
1009,N00032177,2010,0.06207099806958341,3.0
1010,N00007458,2010,1.0,1.0
1011,N00031725,2010,0.2785981163670858,3.0
1012,N00007479,2010,1.0,1.0
1013,N00031592,2010,0.08438991058757571,3.0
1014,N00031593,2010,1.0,1.0
1015,N00007516,2010,0.8380183654758598,3.0
1016,N00007507,2010,0.23811053004259802,3.0
1017,N00024869,2010,0.22801899168110418,3.0
1018,N00031594,2010,0.17493605481062108,3.0
1019,N00030624,2010,0.02986517319391971,3.0
1020,N00030993,2010,0.021274921764485814,3.0
1021,N00030717,2010,1.0,1.0
1022,N00011971,2010,0.4101344803271473,3.0
1023,N00030855,2010,0.04399428554131793,3.0
1024,N00028118,2010,0.02656012512659789,3.0
1025,N00030843,2010,0.014251411371058223,3.0
1026,N00007582,2010,4.962190588808573e-05,3.0
1027,N00007584,2010,1.0,1.0
1028,N00031699,2010,0.15694021851461973,3.0
1029,N00031193,2010,0.042510851226440945,3.0
1030,N00007632,2010,1.0,1.0
1031,N00007690,2010,1.0,1.0
1032,N00031773,2010,0.02355114491937076,3.0
1033,N00007724,2010,1.0,1.0
1034,N00032062,2010,0.15048399465164752,3.0
1035,N00026182,2010,0.0039058075452390157,3.0
1036,N00032063,2010,0.0035535037046584565,3.0
1037,N00031827,2010,0.0015883617350638665,3.0
1038,N00031826,2010,0.0007551227920795431,3.0
1039,N00032998,2010,0.0002603871696826011,3.0
1040,N00031692,2010,0.00013019358484130054,3.0
1041,N00032061,2010,2.6038716968260105e-05,3.0
1042,N00007727,2010,1.0,1.0
1043,N00030069,2010,0.04582254891810746,3.0
1044,N00032487,2010,0.04136815405321462,3.0
1045,N00007736,2010,1.0,1.0
1046,N00030071,2010,0.9362980468577841,3.0
1047,N00031184,2010,0.032351858623807205,3.0
1048,N00032006,2010,1.0,1.0
1049,N00007781,2010,0.49327991713454356,3.0
1050,N00030807,2010,0.07020276080725897,3.0
1051,N00030070,2010,0.0042791178322047286,3.0
1052,N00007833,2010,1.0,1.0
1053,N00031155,2010,0.35259556964636135,3.0
1054,N00030707,2010,0.011889117406139323,3.0
1055,N00030380,2010,0.005156370622241341,3.0
1056,N00007876,2010,1.0,1.0
1057,N00032631,2010,0.8459539265506855,3.0
1058,N00031295,2010,0.08093590683792223,3.0
1059,N00007949,2010,0.017106023231069464,3.0
1060,N00031831,2010,0.0070073122056606854,3.0
1061,N00031697,2010,0.006262347371029998,3.0
1062,N00031451,2010,0.005259199777826942,3.0
1063,N00030591,2010,0.0035654416149558023,3.0
1064,N00010059,2010,0.0011822052629366336,3.0
1065,N00031830,2010,0.00042803983658050524,3.0
1066,N00032162,2010,0.00031494333214008733,3.0
1067,N00007918,2010,1.0,1.0
1068,N00027437,2010,0.0668820357447775,3.0
1069,N00032115,2010,0.023929897567870666,3.0
1070,N00031557,2010,1.0,1.0
1071,N00031559,2010,0.7696921132251207,3.0
1072,N00030757,2010,0.19334300475329438,3.0
1073,N00031560,2010,0.07651245021552174,3.0
1074,N00007936,2010,0.03316482820321103,3.0
1075,N00031428,2010,0.026541792151851224,3.0
1076,N00031558,2010,0.023135943027988534,3.0
1077,N00030966,2010,0.017719352074440146,3.0
1078,N00027286,2010,0.005014442587611249,3.0
1079,N00031680,2010,0.0004964794641199256,3.0
1080,N00007999,2010,1.0,1.0
1081,N00031081,2010,0.3158519198563779,3.0
1082,N00031713,2010,0.09665316157291876,3.0
1083,N00008028,2010,1.0,1.0
1084,N00031657,2010,0.03027012963620808,3.0
1085,N00008046,2010,1.0,1.0
1086,N00026627,2010,1.0,1.0
1087,N00008060,2010,0.1261648944772378,3.0
1088,N00031514,2010,0.01187636451847659,3.0
1089,N00008086,2010,1.0,1.0
1090,N00032676,2010,0.009248378664492324,3.0
1091,N00008091,2010,1.0,1.0
1092,N00030911,2010,0.002643591054087873,3.0
1093,N00031354,2010,0.0022029925450732274,3.0
1094,N00008092,2010,1.0,1.0
1095,N00013873,2010,0.4061248606975282,3.0
1096,N00032035,2010,0.2533579860138515,3.0
1097,N00031159,2010,0.120248109101507,3.0
1098,N00026469,2010,0.02520161827009558,3.0
1099,N00030827,2010,0.025146661523631143,3.0
1100,N00031072,2010,0.02508947215934159,3.0
1101,N00030971,2010,0.010078895561744678,3.0
1102,N00031817,2010,0.006029785526144728,3.0
1103,N00032036,2010,0.0037954503027000422,3.0
1104,N00031564,2010,0.0036966998988967603,3.0
1105,N00030970,2010,0.0020694649840513803,3.0
1106,N00031160,2010,0.002042501830317267,3.0
1107,N00031563,2010,0.0009018058615148381,3.0
1108,N00031273,2010,0.0008071772136963891,3.0
1109,N00032885,2010,0.00012880487452601952,3.0
1110,N00008094,2010,1.0,1.0
1111,N00031306,2010,0.01953035933505574,3.0
1112,N00032203,2010,0.00075500074745074,3.0
1113,N00031420,2010,1.0,1.0
1114,N00008122,2010,0.5440174336006164,3.0
1115,N00031675,2010,0.007223867658744491,3.0
1116,N00031297,2010,1.0,1.0
1117,N00031716,2010,0.46813106337090227,3.0
1118,N00031717,2010,0.3922549804644275,3.0
1119,N00031855,2010,0.19861500637773066,3.0
1120,N00031298,2010,0.08164299998792858,3.0
1121,N00032073,2010,0.038494936041622234,3.0
1122,N00032074,2010,0.010413606898410999,3.0
1123,N00030912,2010,0.0041042809259579675,3.0
1124,N00008188,2010,0.0,2.0
1125,N00008264,2010,1.0,1.0
1126,N00008274,2010,1.0,1.0
1127,N00030779,2010,0.8221599783843004,3.0
1128,N00030920,2010,0.09152805229222649,3.0
1129,N00031088,2010,0.05145387787129776,3.0
1130,N00026541,2010,0.04099210138651388,3.0
1131,N00031726,2010,0.0018997016737361848,3.0
1132,N00008619,2010,1.0,1.0
1133,N00027253,2010,0.20512747079260468,3.0
